track_id,original_path,original_name,issue_type,current_state,collision_status,parse_method,confidence,duplicate_group_id,duplicate_risk,guessed_artist,guessed_title,proposed_name,notes
H0795,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Clocks (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Clocks (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,VISIONS OF ATLANTIS,Clocks ｜ Napalm Records,Visions of Atlantis - Clocks ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0796,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Hellfire (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Hellfire (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,VISIONS OF ATLANTIS,Hellfire ｜ Napalm Records,Visions of Atlantis - Hellfire ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0797,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Legion Of The Seas (Official Video)｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Legion Of The Seas (Official Video)｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,VISIONS OF ATLANTIS,Legion Of The Seas ｜ Napalm Records,Visions of Atlantis - Legion of the Seas ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0798,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Master the Hurricane (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Master the Hurricane (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,VISIONS OF ATLANTIS,Master the Hurricane ｜ Napalm Records,Visions of Atlantis - Master the Hurricane ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0799,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Melancholy Angel (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Melancholy Angel (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,VISIONS OF ATLANTIS,Melancholy Angel ｜ Napalm Records,Visions of Atlantis - Melancholy Angel ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0800,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - MONSTERS (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - MONSTERS (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,VISIONS OF ATLANTIS,MONSTERS ｜ Napalm Records,Visions of Atlantis - Monsters ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0801,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Pirates Will Return (Official Live Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Pirates Will Return (Official Live Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,VISIONS OF ATLANTIS,Pirates Will Return ｜ Napalm Records,Visions of Atlantis - Pirates Will Return ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0802,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Release My Symphony (live) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Release My Symphony (live) ｜ Napalm Records.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,VISIONS OF ATLANTIS,Release My Symphony (live) ｜ Napalm Records,Visions of Atlantis - Release My Symphony (Live) ｜ Napalm Records.mp3,"proposed matches original, no action needed"
H0803,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Tonight I'm Alive (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Tonight I'm Alive (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,VISIONS OF ATLANTIS,Tonight I'm Alive ｜ Napalm Records,Visions of Atlantis - Tonight I'm Alive ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0804,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Wanderers (Live) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Wanderers (Live) ｜ Napalm Records.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,VISIONS OF ATLANTIS,Wanderers (Live) ｜ Napalm Records,Visions of Atlantis - Wanderers (Live) ｜ Napalm Records.mp3,"proposed matches original, no action needed"
H0805,"C:\Users\suppo\Downloads\New Music\Top1000_Opera\Vivaldi： Il Giustino, RV 717 ⧸ Act 2 - ＂Vedrò con mio diletto＂.mp3","Vivaldi： Il Giustino, RV 717 ⧸ Act 2 - ＂Vedrò con mio diletto＂.mp3",ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,,none,Vivaldi： Il,"Giustino, RV 717 ⧸ Act 2 -","Vivaldi： Il - Giustino, Rv 717 ⧸ Act 2 -.mp3",proposed name has illegal/problematic Unicode
H0806,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Armageddon (Official Video) ｜ Napalm Records.mp3,WARKINGS - Armageddon (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,WARKINGS,Armageddon ｜ Napalm Records,Warkings - Armageddon ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0807,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Fight (Official Video) ｜ Napalm Records.mp3,WARKINGS - Fight (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,WARKINGS,Fight ｜ Napalm Records,Warkings - Fight ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0808,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Genghis Khan (feat. Orden Ogan) (Official Video) ｜ Napalm Records.mp3,WARKINGS - Genghis Khan (feat. Orden Ogan) (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,G0127,near_duplicate,WARKINGS,Genghis Khan (feat. Orden Ogan) ｜ Napalm Records,Warkings - Genghis Khan (Feat. Orden Ogan) ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0809,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Genghis Khan (feat. Orden Ogan) (Official Video) ｜ Napalm Records.temp.mp3,WARKINGS - Genghis Khan (feat. Orden Ogan) (Official Video) ｜ Napalm Records.temp.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,G0127,near_duplicate,WARKINGS,Genghis Khan (feat. Orden Ogan) ｜ Napalm Records.temp,Warkings - Genghis Khan (Feat. Orden Ogan) ｜ Napalm Records.temp.mp3,proposed name has illegal/problematic Unicode
H0810,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Hangman's Night (ft. DOMINUM) (Official Video) ｜ Napalm Records.mp3,WARKINGS - Hangman's Night (ft. DOMINUM) (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,WARKINGS,Hangman's Night (ft. DOMINUM) ｜ Napalm Records,Warkings - Hangman's Night (Ft. Dominum) ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0811,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Heart of Rage feat. Morgana le Fay (Official Video) ｜ Napalm Records.mp3,WARKINGS - Heart of Rage feat. Morgana le Fay (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,G0128,near_duplicate,WARKINGS,Heart of Rage feat. Morgana le Fay ｜ Napalm Records,Warkings - Heart of Rage Feat. Morgana Le Fay ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0812,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Hellfire feat. Morgana le Fay (Official Video) ｜ Napalm Records.mp3,WARKINGS - Hellfire feat. Morgana le Fay (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,G0128,near_duplicate,WARKINGS,Hellfire feat. Morgana le Fay ｜ Napalm Records,Warkings - Hellfire Feat. Morgana Le Fay ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0813,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Monsters feat. Morgana le Fay (Official Video) ｜ Napalm Records.mp3,WARKINGS - Monsters feat. Morgana le Fay (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,G0211,similar_title,WARKINGS,Monsters feat. Morgana le Fay ｜ Napalm Records,Warkings - Monsters Feat. Morgana Le Fay ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0814,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - To The King (Lyric Video) ｜ Napalm Records.mp3,WARKINGS - To The King (Lyric Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,WARKINGS,To The King ｜ Napalm Records,Warkings - To the King ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0815,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS ft. The Queen of the Damned - Odin's Sons (Official Video) ｜ Napalm Records.mp3,WARKINGS ft. The Queen of the Damned - Odin's Sons (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,WARKINGS ft. The Queen of the Damned,Odin's Sons ｜ Napalm Records,Warkings ft. the Queen of the Damned - Odin's Sons ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0816,C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Warren Haynes-Blue radio.mp3,Warren Haynes-Blue radio.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,Warren Haynes-Blue radio,Warren Haynes-blue Radio.mp3,"no separator found, unknown parse"
H0817,C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Waylon Jennings ＂The Devil's Right Hand＂.mp3,Waylon Jennings ＂The Devil's Right Hand＂.mp3,NO_PARSE,HELD_PROBLEMS,low_confidence,unknown,0.0,,none,,Waylon Jennings,Waylon Jennings.mp3,"no separator found, unknown parse"
H0818,C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Welcome to My Nightmare.mp3,Welcome to My Nightmare.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Welcome to,My Nightmare,Welcome To - My Nightmare.mp3,conf=0.3 method=fallback_heuristic
H0819,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Whats The Difference.mp3,Whats The Difference.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,Whats The Difference,Whats the Difference.mp3,"no separator found, unknown parse"
H0820,C:\Users\suppo\Downloads\New Music\Top1000_Club\Why Not.mp3,Why Not.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,Why Not,Why Not.mp3,"no separator found, unknown parse"
H0821,C:\Users\suppo\Downloads\New Music\Top1000_Blues\Willie Dixon-Im Your Hoochie Coochie Man.mp3,Willie Dixon-Im Your Hoochie Coochie Man.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Willie Dixon-Im,Your Hoochie Coochie Man,Willie Dixon-im - Your Hoochie Coochie Man.mp3,conf=0.3 method=fallback_heuristic
H0822,C:\Users\suppo\Downloads\New Music\Top1000_Blues\Willie Dixon-The Little Red Rooster.mp3,Willie Dixon-The Little Red Rooster.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Willie Dixon-The,Little Red Rooster,Willie Dixon-the - Little Red Rooster.mp3,conf=0.3 method=fallback_heuristic
H0823,C:\Users\suppo\Downloads\New Music\Top1000_Blues\Willie Dixon-The Same Thing.mp3,Willie Dixon-The Same Thing.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Willie Dixon-The,Same Thing,Willie Dixon-the - Same Thing.mp3,conf=0.3 method=fallback_heuristic
H0824,C:\Users\suppo\Downloads\New Music\Top1000_Blues\Willie Dixon-The Seventh Son.mp3,Willie Dixon-The Seventh Son.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Willie Dixon-The,Seventh Son,Willie Dixon-the - Seventh Son.mp3,conf=0.3 method=fallback_heuristic
H0825,C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Wilson Pickett   Born To Be Wild.mp3,Wilson Pickett   Born To Be Wild.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Wilson Pickett,Born To Be Wild,Wilson Pickett - Born to Be Wild.mp3,conf=0.3 method=fallback_heuristic
H0826,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - Fellows Of The Hammer (Lyric Video) ｜ Napalm Records.mp3,WIND ROSE - Fellows Of The Hammer (Lyric Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,WIND ROSE,Fellows Of The Hammer ｜ Napalm Records,Wind Rose - Fellows of the Hammer ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0827,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - Gates Of Ekrund (Official Video) ｜ Napalm Records.mp3,WIND ROSE - Gates Of Ekrund (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,WIND ROSE,Gates Of Ekrund ｜ Napalm Records,Wind Rose - Gates of Ekrund ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0828,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - Mine Mine Mine! (Official Video) ｜ Napalm Records.mp3,WIND ROSE - Mine Mine Mine! (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,WIND ROSE,Mine Mine Mine! ｜ Napalm Records,Wind Rose - Mine Mine Mine! ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0829,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - Son of a Thousand Nights (2022 Version) ｜ Napalm Records.mp3,WIND ROSE - Son of a Thousand Nights (2022 Version) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,WIND ROSE,Son of a Thousand Nights ｜ Napalm Records,Wind Rose - Son of a Thousand Nights ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0830,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - To Be a Dwarf (Official Video) ｜ Napalm Records.mp3,WIND ROSE - To Be a Dwarf (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,G0119,near_duplicate,WIND ROSE,To Be a Dwarf ｜ Napalm Records,Wind Rose - To Be a Dwarf ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0831,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - To Be a Dwarf (Official Video) ｜ Napalm Records.temp.mp3,WIND ROSE - To Be a Dwarf (Official Video) ｜ Napalm Records.temp.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,G0119,near_duplicate,WIND ROSE,To Be a Dwarf ｜ Napalm Records.temp,Wind Rose - To Be a Dwarf ｜ Napalm Records.temp.mp3,proposed name has illegal/problematic Unicode
H0832,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - Together We Rise (Official Video) ｜ Napalm Records.mp3,WIND ROSE - Together We Rise (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,WIND ROSE,Together We Rise ｜ Napalm Records,Wind Rose - Together We Rise ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0833,"C:\Users\suppo\Downloads\New Music\Top1000_Country\With you, Without you by Brad Paisley.wmv.mp3","With you, Without you by Brad Paisley.wmv.mp3",FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,"With you,",Without you by Brad Paisley.wmv,"With You, - Without You by Brad Paisley.wmv.mp3",conf=0.3 method=fallback_heuristic
H0834,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIZARDTHRONE - Black Hole Quantum Thermodynamics (Official Video) ｜ Napalm Records.mp3,WIZARDTHRONE - Black Hole Quantum Thermodynamics (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,WIZARDTHRONE,Black Hole Quantum Thermodynamics ｜ Napalm Records,Wizardthrone - Black Hole Quantum Thermodynamics ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0835,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - C.R.E.A.M. (Official HD Video).mp3,Wu-Tang Clan - C.R.E.A.M. (Official HD Video).mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0079,exact_collision,Wu-Tang Clan,C.R.E.A.M.,Wu-tang Clan - C.r.e.a.m..mp3,COLLISION (2 files)
H0836,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - C.R.E.A.M..mp3,Wu-Tang Clan - C.R.E.A.M..mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0079,exact_collision,Wu-Tang Clan,C.R.E.A.M.,Wu-tang Clan - C.r.e.a.m..mp3,COLLISION (2 files)
H0837,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Triumph (Official HD Video) ft. Cappadonna.mp3,Wu-Tang Clan - Triumph (Official HD Video) ft. Cappadonna.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0080,exact_collision,Wu-Tang Clan,Triumph ft. Cappadonna,Wu-tang Clan - Triumph ft. Cappadonna.mp3,COLLISION (2 files)
H0838,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Triumph ft. Cappadonna.mp3,Wu-Tang Clan - Triumph ft. Cappadonna.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0080,exact_collision,Wu-Tang Clan,Triumph ft. Cappadonna,Wu-tang Clan - Triumph ft. Cappadonna.mp3,COLLISION (2 files)
H0839,C:\Users\suppo\Downloads\New Music\Top1000\X - Nicky Jam x J. Balvin ｜ Video Oficial.mp3,X - Nicky Jam x J. Balvin ｜ Video Oficial.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,X,Nicky Jam x J. Balvin ｜ Video Oficial,X - Nicky Jam X J. Balvin ｜ Video Oficial.mp3,"proposed matches original, no action needed"
H0840,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - 200 Years (Official Video) ｜ Napalm Records.mp3,XANDRIA - 200 Years (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,XANDRIA,200 Years ｜ Napalm Records,Xandria - 200 Years ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0841,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Ghosts (Official Video) ｜ Napalm Records.mp3,XANDRIA - Ghosts (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,XANDRIA,Ghosts ｜ Napalm Records,Xandria - Ghosts ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0842,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Live The Tale (Official Video) ｜ Napalm Records.mp3,XANDRIA - Live The Tale (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,XANDRIA,Live The Tale ｜ Napalm Records,Xandria - Live the Tale ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0843,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - My Curse Is My Redemption (Summer 80's Remix) (Visualizer) ｜ Napalm Records.mp3,XANDRIA - My Curse Is My Redemption (Summer 80's Remix) (Visualizer) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,XANDRIA,My Curse Is My Redemption ｜ Napalm Records,Xandria - My Curse is My Redemption ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0844,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - No Time To Live Forever (Official Video) ｜ Napalm Records.mp3,XANDRIA - No Time To Live Forever (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,XANDRIA,No Time To Live Forever ｜ Napalm Records,Xandria - No Time to Live Forever ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0845,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Reborn (Official Video) ｜ Napalm Records.mp3,XANDRIA - Reborn (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,XANDRIA,Reborn ｜ Napalm Records,Xandria - Reborn ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0846,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Ship Of Doom (Official Animated Video) ｜ Napalm Records.mp3,XANDRIA - Ship Of Doom (Official Animated Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,XANDRIA,Ship Of Doom ｜ Napalm Records,Xandria - Ship of Doom ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0847,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - The Wonders Still Awaiting (Official Video) ｜ Napalm Records.mp3,XANDRIA - The Wonders Still Awaiting (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,XANDRIA,The Wonders Still Awaiting ｜ Napalm Records,Xandria - The Wonders Still Awaiting ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0848,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Two Worlds (Official Video) ｜ Napalm Records.mp3,XANDRIA - Two Worlds (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,XANDRIA,Two Worlds ｜ Napalm Records,Xandria - Two Worlds ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
